bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
2372;2;49.95;13;0;0;1;1.035;0;110;5;1.12;0.95
2373;1;39.97;13;0;0;1;1.035;0;110;5;1.12;0.95
2374;1;9.59;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2375;1;10.99;5;0;0;1;1.035;0;110;5;1.12;0.95
2376;2;21.98;4.8;0;0;1;1.035;0;110;5;1.12;0.95
2377;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2378;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2379;2;12.99;6.5;0;0;1;1.035;0;110;5;1.12;0.95
2380;2;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2381;2;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2382;1;3;0.4;0;0;1;1.035;0;110;5;1.12;0.95
2383;1;50;20;0;0;2;1.035;0;110;6;1.12;0.95
