fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1862;1746;0.02269;0.06221;0.00629;90;90;90;0;0;1;-30;30
1746;2085;0.03124;0.10231;0.01048;137;137;137;0;0;1;-30;30
1800;1747;0.02893;0.04711;0.0053;90;90;90;0;0;1;-30;30
2041;1747;0.00331;0.00579;0.00055;90;90;90;0;0;1;-30;30
2044;1747;0.02562;0.0438;0.00455;90;90;90;0;0;1;-30;30
2056;1747;0.01157;0.01893;0.00191;90;90;90;0;0;1;-30;30
2082;1747;0.02149;0.0405;0.00358;90;90;90;0;0;1;-30;30
2042;1748;0.00331;0.00579;0.00061;90;90;90;0;0;1;-30;30
2055;1748;0.01157;0.01893;0.00201;90;90;90;0;0;1;-30;30
2061;1748;0.1;0.16529;0.01822;76;76;76;0;0;1;-30;30
2114;1748;0.04711;0.08182;0.00806;90;90;90;0;0;1;-30;30
1749;1755;0.00455;0.01263;0.00127;114;114;114;0;0;1;-30;30
1750;1919;0.01248;0.03219;0.00326;114;114;114;0;0;1;-30;30
1751;2072;0.0006;0.00103;0.0001;90;90;90;0;0;1;-30;30
1783;1752;0.00909;0.02893;0.00317;120;120;120;0;0;1;-30;30
1772;1753;0.00909;0.02645;0.00269;120;120;120;0;0;1;-30;30
1754;1920;0.01028;0.01795;0.00171;114;114;114;0;0;1;-30;30
1755;1773;0.01642;0.05563;0.00551;137;137;137;0;0;1;-30;30
1794;1756;0.01752;0.05438;0.00564;91;91;91;0;0;1;-30;30
1945;1757;0.03397;0.0581;0.00559;90;90;90;0;0;1;-30;30
1822;1758;0.0362;0.06339;0.00612;90;90;90;0;0;1;-30;30
1801;1759;0.00692;0.01922;0.00194;120;120;120;0;0;1;-30;30
1764;1760;0.01124;0.46322;0;80;80;80;0.9851;0;1;-30;30
1863;1760;0.01322;0.03289;0.00347;120;120;120;0;0;1;-30;30
1888;1760;0.01033;0.03405;0.00348;120;120;120;0;0;1;-30;30
1964;1760;0.01622;0.04179;0.00424;120;120;120;0;0;1;-30;30
1763;1761;0.01124;0.45248;0;80;80;80;0.9479;0;1;-30;30
1855;1761;0.00975;0.03207;0.00329;120;120;120;0;0;1;-30;30
1883;1761;0.00537;0.01545;0.00181;240;240;240;0;0;1;-30;30
2234;1761;0.04132;0.0876;0.0122;68;68;68;0;0;1;-30;30
1765;1883;0.00687;0.02322;0.0023;68;68;68;0;0;1;-30;30
1935;1766;0.02843;0.05207;0.00498;90;90;90;0;0;1;-30;30
1768;1919;0.00257;0.00449;0.00043;114;114;114;0;0;1;-30;30
1769;1919;0.00257;0.00449;0.00043;114;114;114;0;0;1;-30;30
1770;1920;0.00257;0.00449;0.00043;114;114;114;0;0;1;-30;30
1771;2066;0.00102;0.00347;0.00034;120;120;120;0;0;1;-30;30
1772;1801;0.02617;0.07269;0.00732;120;120;120;0;0;1;-30;30
1773;2066;0.00431;0.01388;0.00116;120;120;120;0;0;1;-30;30
1791;1774;0.00645;0.02187;0.00216;120;120;120;0;0;1;-30;30
1777;1776;0;0.0001;0;438;438;438;0;0;1;-30;30
1942;1776;0.00579;0.01893;0.00191;76;76;76;0;0;1;-30;30
1782;1778;0.00496;0.01653;0.00177;137;137;137;0;0;1;-30;30
1919;1778;0.00248;0.00661;0.00068;137;137;137;0;0;1;-30;30
1920;1779;0.00248;0.00661;0.00068;137;137;137;0;0;1;-30;30
2067;1780;0.00031;0.00103;0.0001;90;90;90;0;0;1;-30;30
1920;1781;0.00579;0.01818;0.00186;120;120;120;0;0;1;-30;30
2077;1781;0.01209;0.04096;0.00406;120;120;120;0;0;1;-30;30
1783;1782;0;0.0001;0;438;438;438;0;0;1;-30;30
1784;1919;0.00277;0.00937;0.00093;120;120;120;0;0;1;-30;30
2067;1784;0.01126;0.01969;0.00188;90;90;90;0;0;1;-30;30
1920;1785;0.00277;0.00937;0.00093;120;120;120;0;0;1;-30;30
1791;1786;0.00992;0.03058;0.00329;120;120;120;0;0;1;-30;30
2113;1786;0.00909;0.02727;0.0029;120;120;120;0;0;1;-30;30
1790;1789;0;0.0001;0;438;438;438;0;0;1;-30;30
1919;1789;0.00826;0.02479;0.00278;137;137;137;0;0;1;-30;30
2113;1790;0.01322;0.04207;0.0046;120;120;120;0;0;1;-30;30
1792;1919;0.00942;0.03193;0.00316;120;120;120;0;0;1;-30;30
1796;1793;0.00653;0.02207;0.00216;91;91;91;0;0;1;-30;30
1796;1794;0.0024;0.00413;0.00039;90;90;90;0;0;1;-30;30
1894;1795;0.00174;0.00479;0.00048;120;120;120;0;0;1;-30;30
1796;1843;0.05967;0.10455;0.00995;90;90;90;0;0;1;-30;30
1878;1796;0.03793;0.09752;0.00999;120;120;120;0;0;1;-30;30
1798;1797;0;0.0001;0;438;438;438;0;0;1;-30;30
1885;1799;0.10413;0.16851;0.01897;90;90;90;0;0;1;-30;30
1803;1802;0;0.0001;0;438;438;438;0;0;1;-30;30
1802;2092;0.01475;0.04826;0.00495;120;120;120;0;0;1;-30;30
2065;1806;0.00355;0.00959;0.0008;90;90;90;0;0;1;-30;30
1829;1807;0.02562;0.07851;0.00842;137;137;137;0;0;1;-30;30
1839;1807;0.03223;0.07769;0.0044;120;120;120;0;0;1;-30;30
1964;1809;0.01348;0.03929;0.00394;120;120;120;0;0;1;-30;30
1811;1810;0;0.0001;0;438;438;438;0;0;1;-30;30
2090;1810;0.04876;0.06942;0.01254;120;120;120;0;0;1;-30;30
1813;1812;0;0.0001;0;438;438;438;0;0;1;-30;30
1865;1812;0.00122;0.00413;0.00041;34;34;34;0;0;1;-30;30
1865;1812;0.00122;0.00413;0.00041;34;34;34;0;0;1;-30;30
1815;1814;0;0.0001;0;438;438;438;0;0;1;-30;30
1820;1814;0.00389;0.01322;0.0013;91;91;91;0;0;1;-30;30
1969;1814;0.03196;0.05589;0.00533;90;90;90;0;0;1;-30;30
2069;1814;0.03843;0.07041;0.00652;90;90;90;0;0;1;-30;30
1816;2068;0.00615;0.02083;0.00206;137;137;137;0;0;1;-30;30
1817;2061;0.0157;0.04628;0.00501;76;76;76;0;0;1;-30;30
1819;1818;0.00826;0.0124;0.00128;120;120;120;0;0;1;-30;30
1818;2068;0.00349;0.0118;0.00117;137;137;137;0;0;1;-30;30
1885;1819;0.0157;0.02562;0.00227;120;120;120;0;0;1;-30;30
1845;1821;0.02264;0.07355;0.00762;137;137;137;0;0;1;-30;30
1828;1822;0.02818;0.05818;0.0059;90;90;90;0;0;1;-30;30
1857;1822;0.02595;0.08512;0.00874;137;137;137;0;0;1;-30;30
1952;1822;0.03934;0.12917;0.0132;137;137;137;0;0;1;-30;30
1910;1823;0.02;0.03744;0.00365;90;90;90;0;0;1;-30;30
2084;1823;0.01421;0.04661;0.00477;137;137;137;0;0;1;-30;30
1824;1906;0.01344;0.02383;0.00227;90;90;90;0;0;1;-30;30
1926;1824;0.00698;0.01279;0.00098;90;90;90;0;0;1;-30;30
1825;2101;0.03744;0.09653;0.00989;120;120;120;0;0;1;-30;30
1985;1827;0.05901;0.1038;0.00996;90;90;90;0;0;1;-30;30
2098;1828;0.01256;0.0219;0.00212;90;90;90;0;0;1;-30;30
1942;1829;0.0124;0.04132;0.00419;120;120;120;0;0;1;-30;30
1838;1830;0.0157;0.02727;0.00252;90;90;90;0;0;1;-30;30
1846;1831;0.02706;0.09164;0.00907;90;90;90;0;0;1;-30;30
1864;1831;0.02078;0.03802;0.00364;90;90;90;0;0;1;-30;30
1976;1833;0.0343;0.06;0.00574;90;90;90;0;0;1;-30;30
2047;1833;0.03967;0.06934;0.00663;90;90;90;0;0;1;-30;30
1960;1834;0.00802;0.02174;0.0022;90;90;90;0;0;1;-30;30
1944;1835;0.03769;0.06554;0.00624;90;90;90;0;0;1;-30;30
1975;1836;0.03347;0.05893;0.00578;90;90;90;0;0;1;-30;30
2102;1836;0.02959;0.05471;0.00503;90;90;90;0;0;1;-30;30
1962;1837;0.02198;0.0738;0.00736;90;90;90;0;0;1;-30;30
2102;1837;0.03306;0.0586;0.00557;90;90;90;0;0;1;-30;30
2010;1839;0.00514;0.03512;0.0079;120;120;120;0;0;1;-30;30
2100;1839;0.01317;0.0446;0.00442;120;120;120;0;0;1;-30;30
2010;1840;0.00514;0.03512;0.0079;120;120;120;0;0;1;-30;30
2032;1841;0.06744;0.11802;0.01126;10;10;10;0;0;1;-30;30
1842;2054;0.02008;0.06818;0.00674;10;10;10;0;0;1;-30;30
2000;1843;0.06215;0.10504;0.01058;90;90;90;0;0;1;-30;30
2070;1844;0.01165;0.02124;0.00221;90;90;90;0;0;1;-30;30
1939;1845;0.06942;0.1405;0.01368;90;90;90;0;0;1;-30;30
1945;1845;0.0343;0.24545;0.02408;137;137;137;0;0;1;-30;30
1992;1846;0.0286;0.05322;0.00515;76;76;76;0;0;1;-30;30
2080;1846;0.04008;0.10222;0.01016;90;90;90;0;0;1;-30;30
1925;1847;0.02272;0.03973;0.00379;90;90;90;0;0;1;-30;30
1939;1848;0.04802;0.10264;0.01344;90;90;90;0;0;1;-30;30
1849;2071;0.02111;0.0715;0.00708;90;90;90;0;0;1;-30;30
1945;1850;0.02306;0.05736;0.00587;120;120;120;0;0;1;-30;30
1991;1850;0.01107;0.02744;0.00281;120;120;120;0;0;1;-30;30
1918;1852;0.00182;0.00455;0.00046;91;91;91;0;0;1;-30;30
1926;1853;0.01475;0.04998;0.00495;90;90;90;0;0;1;-30;30
1986;1853;0.01124;0.03818;0.00378;91;91;91;0;0;1;-30;30
1924;1854;0.00339;0.01099;0.00114;137;137;137;0;0;1;-30;30
2101;1855;0.03488;0.09488;0.00972;120;120;120;0;0;1;-30;30
1986;1856;0.04033;0.06893;0.00692;91;91;91;0;0;1;-30;30
2047;1856;0.02504;0.04289;0.00428;137;137;137;0;0;1;-30;30
1858;1998;0.01947;0.06595;0.00653;137;137;137;0;0;1;-30;30
1862;1860;0.00943;0.01889;0.00185;90;90;90;0;0;1;-30;30
2093;1861;0.02413;0.07851;0.0082;137;137;137;0;0;1;-30;30
2023;1863;0.03669;0.0943;0.00985;120;120;120;0;0;1;-30;30
1866;1865;0;0.0001;0;438;438;438;0;0;1;-30;30
1949;1865;0.0338;0.08099;0.00927;91;91;91;0;0;1;-30;30
1963;1865;0.01818;0.04132;0.00465;114;114;114;0;0;1;-30;30
2090;1865;0.03025;0.10165;0.01002;120;120;120;0;0;1;-30;30
1946;1867;0.01702;0.05512;0.00571;137;137;137;0;0;1;-30;30
1880;1868;0.02314;0.05868;0.00574;120;120;120;0;0;1;-30;30
2105;1868;0.03967;0.06942;0.00666;90;90;90;0;0;1;-30;30
1877;1869;0.01793;0.05818;0.00603;91;91;91;0;0;1;-30;30
1978;1869;0.01438;0.04653;0.00481;137;137;137;0;0;1;-30;30
1881;1873;0.02231;0.07182;0.00702;137;137;137;0;0;1;-30;30
1994;1873;0.0314;0.10545;0.01041;34;34;34;0;0;1;-30;30
2013;1873;0.02546;0.08496;0.00635;137;137;137;0;0;1;-30;30
1873;2070;0.03876;0.06463;0.00668;90;90;90;0;0;1;-30;30
1876;1875;0.01661;0.02917;0.00278;90;90;90;0;0;1;-30;30
1877;1875;0.00388;0.00669;0.00063;90;90;90;0;0;1;-30;30
1878;1876;0.0076;0.01802;0.00179;90;90;90;0;0;1;-30;30
1877;1880;0.01975;0.20967;0.0325;137;137;137;0;0;1;-30;30
2065;1877;0.02388;0.06711;0.00621;90;90;90;0;0;1;-30;30
1935;1878;0.06438;0.1138;0.01096;90;90;90;0;0;1;-30;30
1932;1880;0.00744;0.02397;0.00257;137;137;137;0;0;1;-30;30
1947;1880;0.02975;0.1;0.01009;137;137;137;0;0;1;-30;30
2050;1880;0.00744;0.02562;0.00278;137;137;137;0;0;1;-30;30
2000;1881;0.01372;0.04446;0.00439;137;137;137;0;0;1;-30;30
2033;1881;0.03793;0.11653;0.01251;120;120;120;0;0;1;-30;30
2035;1881;0.00909;0.02975;0.00319;137;137;137;0;0;1;-30;30
2079;1881;0.00877;0.02969;0.00294;137;137;137;0;0;1;-30;30
2016;1882;0.00397;0.02917;0.00283;274;274;274;0;0;1;-30;30
2273;1882;0.08207;0.20008;0.02217;91;91;91;0;0;1;-30;30
2333;1882;0.03719;0.09669;0.01016;120;120;120;0;0;1;-30;30
2064;1883;0.01654;0.05601;0.00554;137;137;137;0;0;1;-30;30
2244;1883;0.05628;0.18322;0.01876;120;120;120;0;0;1;-30;30
2278;1883;0.04463;0.11521;0.01205;120;120;120;0;0;1;-30;30
1884;2061;0.03306;0.04959;0.00605;76;76;76;0;0;1;-30;30
2110;1884;0.02209;0.05774;0.00565;76;76;76;0;0;1;-30;30
1934;1885;0.04207;0.07025;0.00733;68;68;68;0;0;1;-30;30
2111;1885;0.01902;0.04153;0.00864;90;90;90;0;0;1;-30;30
1961;1886;0.00636;0.02155;0.00213;91;91;91;0;0;1;-30;30
1943;1888;0.01463;0.04793;0.00491;137;137;137;0;0;1;-30;30
1890;1889;0;0.0001;0;438;438;438;0;0;1;-30;30
1987;1889;0.01405;0.02727;0.00278;90;90;90;0;0;1;-30;30
1892;1891;0;0.0001;0;438;438;438;0;0;1;-30;30
2021;1891;0.00992;0.01736;0.00172;90;90;90;0;0;1;-30;30
2041;1892;0.00909;0.01736;0.00165;90;90;90;0;0;1;-30;30
1923;1893;0.00968;0.03279;0.00325;137;137;137;0;0;1;-30;30
1900;1895;0.00864;0.0173;0.00166;90;90;90;0;0;1;-30;30
1927;1895;0.00793;0.02678;0.00264;137;137;137;0;0;1;-30;30
1896;2060;0.00013;0.00034;3.00E-05;120;120;120;0;0;1;-30;30
1897;1988;0.01801;0.04644;0.00935;114;114;114;0;0;1;-30;30
1899;1898;0;0.0001;0;438;438;438;0;0;1;-30;30
2014;1898;0.01201;0.02671;0.00259;90;90;90;0;0;1;-30;30
1903;1900;0.00983;0.03322;0.00328;137;137;137;0;0;1;-30;30
2073;1900;0.00116;0.0038;0.00038;137;137;137;0;0;1;-30;30
1901;1924;0.0019;0.00603;0.00061;137;137;137;0;0;1;-30;30
1902;2002;0.02479;0.08132;0.00834;137;137;137;0;0;1;-30;30
2073;1902;0.01917;0.06388;0.00598;137;137;137;0;0;1;-30;30
2075;1902;0.01669;0.03529;0.00341;90;90;90;0;0;1;-30;30
2104;1903;0.0605;0.11818;0.01159;90;90;90;0;0;1;-30;30
1907;1906;0;0.0001;0;438;438;438;0;0;1;-30;30
1906;1928;0.00959;0.02474;0.00251;120;120;120;0;0;1;-30;30
1959;1906;0.02397;0.04223;0.00414;90;90;90;0;0;1;-30;30
1914;1907;0.08066;0.14207;0.01348;90;90;90;0;0;1;-30;30
1907;1929;0.00959;0.02474;0.00251;120;120;120;0;0;1;-30;30
1908;1920;0.00012;0.0004;4.00E-05;137;137;137;0;0;1;-30;30
1909;1919;0.0001;0.00031;3.00E-05;137;137;137;0;0;1;-30;30
2097;1910;0.00793;0.01537;0.0015;90;90;90;0;0;1;-30;30
1996;1911;0.01612;0.05281;0.00541;114;114;114;0;0;1;-30;30
2112;1911;0.02479;0.08008;0.0083;114;114;114;0;0;1;-30;30
2096;1912;0.00818;0.02149;0.00212;120;120;120;0;0;1;-30;30
2086;1913;0.01314;0.02554;0.00246;90;90;90;0;0;1;-30;30
1915;1914;0;0.0001;0;438;438;438;0;0;1;-30;30
1975;1914;0.02347;0.05785;0.00593;91;91;91;0;0;1;-30;30
2038;1914;0.03364;0.08545;0.00874;91;91;91;0;0;1;-30;30
2100;1916;0.0126;0.04265;0.00422;137;137;137;0;0;1;-30;30
2066;1920;0.00061;0.00208;0.00021;120;120;120;0;0;1;-30;30
2072;1920;0.01249;0.03219;0.00326;90;90;90;0;0;1;-30;30
1922;1921;0;0.0001;0;438;438;438;0;0;1;-30;30
1995;1921;0.00595;0.02016;0.002;90;90;90;0;0;1;-30;30
2012;1922;0.00486;0.01645;0.00163;120;120;120;0;0;1;-30;30
2080;1922;0.01179;0.03074;0.00305;90;90;90;0;0;1;-30;30
2076;1923;0.00303;0.01029;0.00102;120;120;120;0;0;1;-30;30
1933;1925;0.01028;0.02164;0.0021;90;90;90;0;0;1;-30;30
2073;1927;0.0038;0.01264;0.00119;137;137;137;0;0;1;-30;30
2018;1929;0.00413;0.01405;0.00138;137;137;137;0;0;1;-30;30
1930;2074;0.01431;0.03325;0.00323;90;90;90;0;0;1;-30;30
1977;1931;0.02149;0.06942;0.00711;137;137;137;0;0;1;-30;30
2095;1933;0.00711;0.01942;0.00201;120;120;120;0;0;1;-30;30
1988;1934;0.04959;0.08678;0.009;68;68;68;0;0;1;-30;30
1936;2044;0.00266;0.00902;0.00089;137;137;137;0;0;1;-30;30
1937;2045;0.00266;0.00902;0.00089;137;137;137;0;0;1;-30;30
1938;2091;0.01979;0.03629;0.00348;90;90;90;0;0;1;-30;30
1941;2105;0.03843;0.06562;0.00661;90;90;90;0;0;1;-30;30
1993;1943;0.02207;0.07149;0.00747;137;137;137;0;0;1;-30;30
2049;1944;0.02479;0.08041;0.00832;137;137;137;0;0;1;-30;30
2015;1946;0.0395;0.07231;0.00728;90;90;90;0;0;1;-30;30
1948;1947;0;0.0001;0;438;438;438;0;0;1;-30;30
2025;1949;0.00992;0.02314;0.00261;91;91;91;0;0;1;-30;30
1951;1950;0.02661;0.08661;0.00899;137;137;137;0;0;1;-30;30
1953;1952;0.00595;0.01917;0.00198;137;137;137;0;0;1;-30;30
1953;2093;0.02743;0.08885;0.00915;137;137;137;0;0;1;-30;30
1956;1955;0;0.0001;0;438;438;438;0;0;1;-30;30
2033;1955;0.02479;0.07686;0.00835;120;120;120;0;0;1;-30;30
1958;1957;0;0.0001;0;438;438;438;0;0;1;-30;30
1957;1987;0.01467;0.0404;0.00628;114;114;114;0;0;1;-30;30
2060;1957;0.02208;0.04735;0.00778;120;120;120;0;0;1;-30;30
1973;1963;0.00744;0.02314;0.0024;114;114;114;0;0;1;-30;30
2048;1965;0.0762;0.13;0.01309;90;90;90;0;0;1;-30;30
2084;1965;0.01777;0.05818;0.00595;137;137;137;0;0;1;-30;30
1966;2090;0.02835;0.09504;0.00937;137;137;137;0;0;1;-30;30
2114;1966;0.0281;0.04876;0.00477;90;90;90;0;0;1;-30;30
1987;1967;0.0081;0.02742;0.00272;114;114;114;0;0;1;-30;30
2048;1968;0.03174;0.1075;0.01064;137;137;137;0;0;1;-30;30
1968;2113;0.03366;0.11402;0.01129;137;137;137;0;0;1;-30;30
1999;1970;0.01661;0.0538;0.00557;91;91;91;0;0;1;-30;30
2038;1970;0.03529;0.06033;0.00605;90;90;90;0;0;1;-30;30
2047;1971;0.04281;0.07322;0.00733;90;90;90;0;0;1;-30;30
2091;1972;0.02727;0.09165;0.00901;137;137;137;0;0;1;-30;30
1976;1974;0.05388;0.0943;0.00898;90;90;90;0;0;1;-30;30
2037;1977;0.02562;0.08264;0.00854;137;137;137;0;0;1;-30;30
1978;2013;0.02066;0.06686;0.00692;137;137;137;0;0;1;-30;30
1979;2074;0.00513;0.00898;0.00086;90;90;90;0;0;1;-30;30
1980;2077;0.00553;0.00967;0.00092;120;120;120;0;0;1;-30;30
1982;1981;0;0.0001;0;438;438;438;0;0;1;-30;30
1987;1981;0.02975;0.04207;0.00404;68;68;68;0;0;1;-30;30
2063;1984;0.02263;0.03957;0.00378;137;137;137;0;0;1;-30;30
1987;2014;0.01127;0.02548;0.00247;90;90;90;0;0;1;-30;30
1988;2108;0.0157;0.02727;0.00286;68;68;68;0;0;1;-30;30
1991;1989;0.00752;0.01835;0.00196;90;90;90;0;0;1;-30;30
2049;1989;0.00752;0.01835;0.00196;90;90;90;0;0;1;-30;30
1990;2079;0.00445;0.01505;0.00149;137;137;137;0;0;1;-30;30
2078;1995;0.01093;0.03048;0.00307;76;76;76;0;0;1;-30;30
2085;1996;0.02496;0.08446;0.00847;137;137;137;0;0;1;-30;30
2023;2001;0.02289;0.06215;0.00636;120;120;120;0;0;1;-30;30
2011;2003;0.00413;0.00909;0.00094;137;137;137;0;0;1;-30;30
2006;2004;0.00331;0.00992;0.00099;137;137;137;0;0;1;-30;30
2007;2005;0.00413;0.01157;0.00104;137;137;137;0;0;1;-30;30
2008;2006;0.00909;0.0314;0.00327;137;137;137;0;0;1;-30;30
2010;2006;0.00413;0.00992;0.00099;137;137;137;0;0;1;-30;30
2009;2007;0.0124;0.0405;0.00416;140;140;140;0;0;1;-30;30
2010;2007;0.00413;0.01074;0.00099;137;137;137;0;0;1;-30;30
2011;2010;0;0.0001;0;438;438;438;0;0;1;-30;30
2019;2018;0;0.0001;0;438;438;438;0;0;1;-30;30
2040;2021;0.00697;0.0236;0.00234;137;137;137;0;0;1;-30;30
2056;2021;0.00496;0.0157;0.0008;90;90;90;0;0;1;-30;30
2058;2021;0.0157;0.02727;0.00264;137;137;137;0;0;1;-30;30
2035;2022;0.00909;0.0281;0.00307;137;137;137;0;0;1;-30;30
2037;2022;0.01157;0.03636;0.00399;120;120;120;0;0;1;-30;30
2026;2025;0;0.0001;0;438;438;438;0;0;1;-30;30
2029;2064;0.02679;0.09072;0.00898;137;137;137;0;0;1;-30;30
2075;2032;0.0576;0.12215;0.01179;90;90;90;0;0;1;-30;30
2050;2034;0.00165;0.00413;0.00041;137;137;137;0;0;1;-30;30
2058;2034;0.00909;0.0281;0.00307;137;137;137;0;0;1;-30;30
2037;2036;0;0.0001;0;438;438;438;0;0;1;-30;30
2036;2039;0.00707;0.02395;0.00237;137;137;137;0;0;1;-30;30
2055;2037;0.01983;0.0338;0.00329;90;90;90;0;0;1;-30;30
2106;2038;0.05808;0.10375;0.00991;90;90;90;0;0;1;-30;30
2053;2042;0.00992;0.02231;0.00242;90;90;90;0;0;1;-30;30
2052;2045;0.01818;0.03554;0.0039;90;90;90;0;0;1;-30;30
2069;2046;0.00207;0.00364;0.00034;90;90;90;0;0;1;-30;30
2051;2079;0.00497;0.01683;0.00167;137;137;137;0;0;1;-30;30
2057;2052;0.00055;0.00182;0.02683;118;118;118;0;0;1;-30;30
2248;2054;0.03074;0.09917;0.01021;137;137;137;0;0;1;-30;30
2059;2091;0.02364;0.05992;0.00618;120;120;120;0;0;1;-30;30
2067;2107;0.02174;0.0516;0.00502;90;90;90;0;0;1;-30;30
2074;2072;0.00474;0.00829;0.00079;90;90;90;0;0;1;-30;30
2081;2076;4.00E-05;0.00014;1.00E-05;120;120;120;0;0;1;-30;30
2094;2078;0.00383;0.00669;0.00064;76;76;76;0;0;1;-30;30
2115;2080;0.00014;0.00024;2.00E-05;90;90;90;0;0;1;-30;30
2089;2088;0;0.0001;0;438;438;438;0;0;1;-30;30
2092;2088;0.02231;0.07182;0.00745;114;114;114;0;0;1;-30;30
2091;2090;0;0.0001;0;438;438;438;0;0;1;-30;30
2099;2097;0.01008;0.01736;0.00172;90;90;90;0;0;1;-30;30
2099;2098;0.01083;0.01893;0.00181;90;90;90;0;0;1;-30;30
2109;2108;0;0.0001;0;438;438;438;0;0;1;-30;30
2166;2116;0.00612;0.0157;0.00157;120;120;120;0;0;1;-30;30
2116;2167;0.00331;0.01091;0.00111;137;137;137;0;0;1;-30;30
2216;2117;0.03769;0.12149;0.01249;68;68;68;0;0;1;-30;30
2117;2235;0.0414;0.06942;0.00711;68;68;68;0;0;1;-30;30
2118;2131;0.00653;0.02116;0.0022;137;137;137;0;0;1;-30;30
2118;2134;0.01397;0.04463;0.00462;125;125;125;0;0;1;-30;30
2123;2119;0.00231;0.00752;0.00077;137;137;137;0;0;1;-30;30
2119;2220;0.00264;0.00752;0.00075;120;120;120;0;0;1;-30;30
2119;2311;0.01314;0.04182;0.00448;137;137;137;0;0;1;-30;30
2368;2119;0.00157;0.00496;0.00051;137;137;137;0;0;1;-30;30
2368;2119;0.00157;0.00496;0.00051;137;137;137;0;0;1;-30;30
2369;2119;0.00215;0.00719;0.00072;57;57;57;0;0;1;-30;30
2245;2120;0.03905;0.12628;0.01297;95;95;95;0;0;1;-30;30
2120;2365;0.0214;0.06917;0.0071;137;137;137;0;0;1;-30;30
2122;2121;0;0.0001;0;438;438;438;0;0;1;-30;30
2121;2158;0.02355;0.06215;0.00639;81;81;81;0;0;1;-30;30
2199;2121;0.0276;0.0495;0.00448;68;68;68;0;0;1;-30;30
2121;2380;0.06645;0.17719;0.01791;70;70;70;0;0;1;-30;30
2122;2315;0.0376;0.09174;0.00968;99;99;99;0;0;1;-30;30
2306;2123;0.00397;0.01298;0.00131;137;137;137;0;0;1;-30;30
2124;2129;0.01322;0.01777;0.00191;61;61;61;0;0;1;-30;30
2250;2124;0.03636;0.12066;0.01181;114;114;114;0;0;1;-30;30
2124;2308;0.02331;0.07893;0.00745;68;68;68;0;0;1;-30;30
2229;2125;0.021;0.0679;0.00696;122;122;122;0;0;1;-30;30
2125;2377;0.02139;0.06954;0.00729;120;120;120;0;0;1;-30;30
2126;2132;0.00306;0.00992;0.00102;137;137;137;0;0;1;-30;30
2194;2126;0.00331;0.01083;0.00109;137;137;137;0;0;1;-30;30
2127;2284;0.01653;0.0314;0.0029;47;47;47;0;0;1;-30;30
2290;2127;0.03347;0.06529;0.00593;68;68;68;0;0;1;-30;30
2128;2365;0.00281;0.00917;0.00094;122;122;122;0;0;1;-30;30
2129;2193;0.02231;0.07231;0.01493;75;75;75;0;0;1;-30;30
2130;2137;0.0374;0.12066;0.01272;140;140;140;0;0;1;-30;30
2131;2306;0.00198;0.00628;0.00065;137;137;137;0;0;1;-30;30
2132;2196;0.00421;0.01058;0.00106;120;120;120;0;0;1;-30;30
2134;2133;0;0.0001;0;438;438;438;0;0;1;-30;30
2269;2133;0.00868;0.0281;0.00295;87;87;87;0;0;1;-30;30
2194;2134;0.0186;0.0562;0.00581;81;81;81;0;0;1;-30;30
2337;2134;0.0205;0.06876;0.00688;137;137;137;0;0;1;-30;30
2164;2135;0.03669;0.06471;0.00611;90;90;90;0;0;1;-30;30
2135;2268;0.01975;0.06215;0.00675;90;90;90;0;0;1;-30;30
2251;2136;0.03124;0.05603;0.00563;83;83;83;0;0;1;-30;30
2136;2282;0.0262;0.04397;0.00434;78;78;78;0;0;1;-30;30
2137;2142;0.00545;0.0076;0.00077;68;68;68;0;0;1;-30;30
2146;2137;0.03413;0.05992;0.00566;47;47;47;0;0;1;-30;30
2137;2348;0.06843;0.09157;0.0084;68;68;68;0;0;1;-30;30
2139;2138;0;0.0001;0;438;438;438;0;0;1;-30;30
2138;2169;0.03025;0.09752;0.01002;85;85;85;0;0;1;-30;30
2173;2138;0.00983;0.01736;0.0016;137;137;137;0;0;1;-30;30
2138;2377;0.03669;0.11818;0.01217;95;95;95;0;0;1;-30;30
2255;2139;0.00711;0.02314;0.00234;123;123;123;0;0;1;-30;30
2139;2304;0.00331;0.01074;0.00109;137;137;137;0;0;1;-30;30
2140;2339;0.01719;0.05777;0.00578;68;68;68;0;0;1;-30;30
2349;2140;0.01636;0.05289;0.00558;140;140;140;0;0;1;-30;30
2349;2140;0.01636;0.05289;0.00558;140;140;140;0;0;1;-30;30
2345;2141;0.02132;0.06942;0.00707;137;137;137;0;0;1;-30;30
2141;2357;0.02769;0.0895;0.00917;95;95;95;0;0;1;-30;30
2142;2316;0.06661;0.11306;0.01118;68;68;68;0;0;1;-30;30
2143;2187;0.02868;0.09256;0.00951;57;57;57;0;0;1;-30;30
2294;2143;0.01851;0.0595;0.00627;125;125;125;0;0;1;-30;30
2145;2144;0.01223;0.0386;0.0042;30;30;30;0;0;1;-30;30
2145;2328;0.0395;0.12455;0.01176;38;38;38;0;0;1;-30;30
2189;2146;0.01455;0.04702;0.00483;68;68;68;0;0;1;-30;30
2169;2147;0.01116;0.01529;0.00275;114;114;114;0;0;1;-30;30
2147;2233;0.01116;0.01529;0.00275;114;114;114;0;0;1;-30;30
